624716,1460194849,IbrahimBMB,Ibrahim BMB,,,en,rio,2013-05-26 17:17:48,2013-05-26 17:17:48,2013-10-18 08:37:48,0,0,3,17,1,0,338707353333559296,ohh shitt,,,,2013-05-26 17:25:00,3471.21333333333,male,male
98367,991461013,StefanRaschke,Stefan Raschke,,,de,,2012-12-05 17:55:11,2012-12-05 17:55:11,2013-09-22 12:52:14,0,0,0,6,0,0,,,,,,,,male,male
27763,254687285,salim_hadi,Salem Hadi,,,en,,2011-02-19 20:00:15,2011-02-19 20:00:15,2013-09-19 02:30:08,0,0,1,0,0,0,,,,,,,,male,male
28935,621729502,ZKarimo,Karim Zourhir,,,fr,,2012-06-29 09:06:26,2012-06-29 09:06:26,2013-09-19 03:37:18,0,0,1,6,2,0,296647562004410368,"Ne te précipites pαs dαns le Hrαm , Cαr Lα Pαtience T'offrirαs Le Hlel ( ... ) ♥ . .",,,,2013-01-30 15:54:24,5555.715,male,male
406741,788787331,Abiii22508341,Abiii,,,en,,2012-08-29 07:39:51,2012-08-29 07:39:51,2013-10-07 13:00:39,0,0,0,7,0,0,,,,,,,,male,undefinable
123053,1085351077,BudiNda8,Budi Kurniawan,Broker PT. Nusa Indah Ciptakarya.   Money Never sleep☺♥♥♥,http://t.co/4O5uMidOd2,id,Jakerdah,2013-01-13 07:46:25,2013-01-13 07:46:25,2013-09-23 16:37:16,0,1,7,161,64,0,,,,,,,,female,male
111735,221930421,UlrikeVDB,Ulrike Vandenberghe,,,nl,Wevelgem,2010-12-02 00:43:24,2010-12-02 00:43:24,2013-09-23 04:37:19,0,1,8,15,2,0,,,,,,,,female,female
486435,1427931086,eve_newisland,神風,,,ja,,2013-05-14 13:57:10,2013-05-14 13:57:10,2013-10-11 13:07:29,0,0,0,2,0,0,,,,,,,,male,female
594860,1158265248,MattLarkin3,Matt Larkin,,,en,,2013-02-07 21:09:19,2013-02-07 21:09:19,2013-10-16 21:07:54,0,0,1,2,1,0,345708612632596480,"I just parked in Rehoboth Beach, DE with @Parkmobile. http://t.co/RiSVpGVyS2",,,,2013-06-15 01:05:30,2972.04,male,male
2601,1318826569,Golfgaffy,GolfgaffPatcharida,,,th,,2013-03-31 17:44:00,2013-03-31 17:44:00,2013-09-17 23:22:12,0,0,24,152,7,0,364680186710589440,"Hi, everybody :)",,,,2013-08-06 09:31:46,1021.84055555556,male,undefinable
467706,1458929672,syivadwi,syivadwi,,,en,,2013-05-26 06:32:01,2013-05-26 06:32:01,2013-10-10 15:00:37,0,0,1,4,0,0,,,,,,,,male,undefinable
172595,94734005,catherinetjia,catherinetjia,,,en,singapore,2009-12-05 05:36:52,2009-12-05 05:36:52,2013-09-26 03:52:22,0,1,14,92,27,0,,,,,,,,male,female_hidden
301979,412474606,Jumpman_42,chris brown,"sports, shoes, espn ,phone, music and women explains my self   no pain no gain",,en,,2011-11-14 18:50:45,2011-11-14 18:50:45,2013-10-02 09:52:32,0,0,4,7,25,0,156118591551455232,@ northlake tryna find a jacket,,,,2012-01-08 21:02:27,15180.8347222222,male,male
36486,917059656,AegeTomas,Tomás Silva,,,pt,,2012-10-31 15:08:26,2012-10-31 15:08:26,2013-09-19 12:30:18,0,0,3,26,2,0,274529636094976000,Oi tudo bem ???,,,,2012-11-30 15:05:40,7029.41055555556,male,male
565648,547923490,ylovemynene,Lara Ylovemynene,,,es,,2012-04-07 21:26:40,2012-04-07 21:26:40,2013-10-15 12:15:57,0,0,0,0,0,0,,,,,,,,female,female
115805,186181134,tuutu_zinho,Leandro,,,en,,2010-09-02 19:46:43,2010-09-02 19:46:43,2013-09-23 08:52:09,0,0,1,4,1,0,22825290278,sinto falta da angelica..,,,,2010-09-02 19:49:59,26797.0361111111,male,male
470013,854274259,ZAELK,ZAEL KIRKELLA,,,en,,2012-09-30 07:08:27,2012-09-30 07:08:27,2013-10-10 17:52:51,0,0,0,0,1,0,252304357930971136,upstooo lol,,,,2012-09-30 07:10:21,9010.70833333333,male,male
543282,478423931,sliqdude2000,Roman,,,en,,2012-01-30 08:17:52,2012-01-30 08:17:52,2013-10-14 09:07:43,0,0,2,10,7,0,273199313600008192,I just made $519 today working a few hour from home! Check this out http://t.co/8YgqwAuy,,,,2012-11-26 22:59:26,7714.13805555556,male,male
46404,1516445774,PilleNix,Phillip Renz,,,de,,2013-06-14 13:25:37,2013-06-14 13:25:37,2013-09-19 23:30:22,0,0,0,8,0,0,,,,,,,,male,male
74984,188519611,Yimiami,Yimi,,,es,,2010-09-08 22:52:59,2010-09-08 22:52:59,2013-09-21 09:00:19,0,0,3,0,0,0,,,,,,,,male,male
448505,177844447,lee4life06,Enmanuel Garica,,,en,,2010-08-13 05:46:17,2010-08-13 05:46:17,2013-10-09 16:00:49,0,0,4,0,1,0,21040603102,thinking on how to encourage people to care about each other regardless of anything..,,,,2010-08-13 05:57:27,27682.0561111111,female,male
